gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,0,0,0,0.9984056338009281,1,0,0,2,2,2,2,2,0,2,1,1,0.3130576277158912,0.8276483119564666,0
0,0,1,0,-0.7961435771031307,1,2,1,0,2,2,0,2,0,0,0,2,0.9716827657329311,-0.4741574807118992,1
0,0,1,1,-1.2039956704904167,0,1,0,2,0,0,0,0,0,0,0,1,-1.170512127615421,-0.9699973622267603,1
1,1,1,0,1.6101837738818572,1,2,1,0,2,2,2,2,2,2,0,1,1.4905995411402961,2.474168484393171,0
0,0,1,1,0.30505707504254176,1,2,1,0,2,2,0,2,0,0,1,1,1.0465265314166856,0.716934709085967,0
1,0,1,0,-0.7553583677644021,1,2,0,0,0,0,2,2,0,0,1,1,0.056925629598153324,-0.5783195912427815,0
1,0,1,1,-1.2447808798291453,1,0,0,0,0,0,0,0,0,0,1,2,-0.6782064688956133,-0.9707253058200509,0
1,1,0,0,1.3654725178494855,1,2,1,0,2,2,2,2,2,1,0,1,1.530516216171632,2.2684030953563075,1
0,0,1,0,0.22348665636508452,1,2,1,0,0,2,2,2,2,0,1,2,1.3342592306008978,0.7659054599073476,1
1,0,0,1,-1.285566089167874,0,1,0,0,0,0,0,0,0,0,1,2,-1.3168732693969856,-0.9992915771325229,1
1,0,0,0,-0.4290766930545732,1,0,0,0,2,0,2,0,0,1,1,1,-0.3239459779925085,-0.48410604315354,1
1,0,0,0,-1.1224252518129596,1,0,1,0,0,0,0,2,0,0,1,3,0.5059882237006805,-0.8346219127714394,0
1,0,1,1,-0.14358022768347295,1,2,0,2,0,0,2,2,0,1,0,0,0.13842217445379726,-0.14642845145367822,0
1,0,1,1,-1.285566089167874,1,0,1,0,0,0,0,0,0,0,1,3,0.16669648593432704,-0.9796150412169051,1
0,0,0,0,-1.2039956704904167,1,0,2,1,1,1,1,1,1,0,0,3,-1.4798663591082732,-0.9825929922803674,0
1,0,1,1,1.5693985645431285,1,0,2,1,1,1,1,1,1,2,0,1,-1.5031510862098856,-0.43643676724137637,0
1,0,0,1,-0.9592844144580451,1,0,0,0,2,0,0,0,0,0,1,2,-0.4919286520827131,-0.7969011993009165,0
1,0,0,0,0.4274127030587276,1,2,1,0,2,0,0,2,2,0,1,2,1.2145092055068907,0.9872003122677482,1
0,0,0,0,0.6313387497523706,1,2,0,2,2,2,0,2,2,1,1,1,0.6174222748298265,0.7047802569676873,0
1,0,0,0,-0.2659358556996588,1,2,1,2,2,0,0,0,0,0,1,1,0.7238667415800553,-0.0360016142411418,0
0,0,0,0,-0.9592844144580451,1,0,2,1,1,1,1,1,1,0,0,0,-1.4881823330731347,-0.9053868535980109,0
1,0,0,0,-1.285566089167874,1,0,1,0,0,0,0,0,2,0,1,2,0.5292729508022932,-0.9748062017218326,1
0,0,1,1,0.5497683310749134,1,0,2,1,1,1,1,1,1,2,0,1,-1.5131302549677197,-0.587738740162029,0
1,0,0,0,-1.2447808798291453,1,2,0,0,0,0,0,0,2,0,0,0,-0.09442509656232799,-0.958262029147042,1
1,1,0,0,-1.285566089167874,1,2,1,0,0,0,0,0,0,0,1,2,0.3845750038137013,-0.9767253257405085,1
1,0,1,1,1.2839020991720282,0,1,0,2,0,2,2,2,2,2,1,0,-0.16095288828122092,0.6860743125097906,0
0,1,0,0,-0.8369287864418593,1,2,1,0,2,0,0,2,0,0,1,2,0.8785438573264811,-0.52758412868009,1
1,1,1,0,-1.081640042474231,1,0,1,0,0,2,0,2,2,0,1,2,1.0265681939010178,-0.7573275385020171,1
0,0,1,0,1.0799760524783852,1,0,2,1,1,1,1,1,1,1,0,3,-1.4815295539012454,-0.4514809348360527,0
0,0,0,0,-1.0408548331355023,1,0,1,0,2,0,0,2,2,1,1,3,0.9700195709399588,-0.7309892157629503,0
0,1,1,0,1.6101837738818572,1,2,0,2,2,2,0,2,2,2,1,1,0.6390438071384664,1.6938129523854428,0
1,1,0,0,-0.6737879490869448,1,0,1,0,0,0,0,0,2,0,1,2,0.461081964290428,-0.47298835918328064,0
1,0,1,0,-0.30672106503838736,1,2,0,0,0,2,0,0,0,0,0,1,-0.31064041964873,-0.39046602638022454,0
0,0,1,0,0.060345819010170096,1,2,0,2,2,0,2,0,0,0,0,2,-0.07446675904666006,-0.006817693819210933,1
0,0,0,0,-1.285566089167874,1,2,1,0,0,0,0,0,0,0,1,2,0.3197104068877806,-0.9775856227143975,1
0,0,1,1,-0.9184992051193165,1,2,1,0,2,2,0,2,2,0,1,1,1.2377939326085028,-0.5389003427212469,1
1,0,1,0,-0.347506274377116,1,0,2,1,1,1,1,1,1,1,0,3,-1.489845527866107,-0.774908479224828,0
0,0,1,1,-0.9184992051193165,1,2,0,2,2,0,0,2,0,1,0,2,0.18000204427810534,-0.7121509179244552,0
1,0,1,0,1.4878281458656715,1,0,0,2,2,0,0,0,0,1,1,1,-0.37384182178167824,0.6679639582645865,0
1,0,0,0,0.9984056338009281,1,0,2,1,1,1,1,1,1,2,0,3,-1.4682239955574667,-0.5168635048516257,0
1,0,1,1,0.7129091684298279,1,0,1,0,2,2,2,2,2,1,1,0,1.2810369972257836,1.2997307616539278,0
1,0,1,1,-0.18436543702220157,0,1,0,2,0,2,2,2,0,1,0,3,-0.4686439249811007,-0.39862781818378795,0
0,0,0,0,-0.6737879490869448,1,0,0,2,0,0,0,0,0,0,1,2,-0.49026545728974086,-0.6741654976927358,1
1,0,0,0,-0.30672106503838736,1,0,0,2,2,0,2,2,2,0,1,3,0.46939793825528964,-0.17133294590292988,0
0,1,1,0,-1.2039956704904167,1,0,1,0,2,0,0,0,0,0,1,0,0.323036796473725,-0.9049897934562158,0
1,0,1,0,1.1615464711558425,1,2,1,0,0,0,0,2,2,1,1,0,1.0515161157956028,1.4926578727727542,0
0,0,0,0,-1.2447808798291453,1,0,2,1,1,1,1,1,1,0,0,3,-1.489845527866107,-0.9928944970702704,0
1,0,1,1,0.7536943777685564,1,0,2,1,1,1,1,1,1,1,0,3,-1.5131302549677197,-0.5702680939230501,0
0,0,1,1,1.5693985645431285,1,0,0,2,0,2,0,2,2,2,0,1,0.4211652892590922,1.4488268448979422,0
0,0,1,1,-0.5106471117320305,1,0,2,1,1,1,1,1,1,0,0,3,-1.4915087226590795,-0.8313130782564813,0
1,0,1,1,-1.081640042474231,1,0,2,1,1,1,1,1,1,0,0,1,-1.4981615018309686,-0.9491958225760567,0
0,0,0,0,-1.081640042474231,1,0,2,1,1,1,1,1,1,0,0,3,-1.4865191382801624,-0.9559017271930385,0
0,0,0,0,-0.14358022768347295,1,2,0,2,2,0,2,0,0,0,0,3,0.0851999410786831,-0.21584779957750014,0
1,0,0,0,0.14191623768762732,1,0,2,1,1,1,1,1,1,2,1,1,-1.5414045664482492,-0.7064817814554937,0
0,0,0,0,-0.18436543702220157,0,1,0,0,0,2,0,0,0,0,1,3,-1.1688489328224487,-0.6616139854326611,0
0,0,1,0,-1.0408548331355023,1,2,1,0,0,0,0,2,0,0,1,2,0.7188771572011381,-0.7534672315678993,1
0,0,0,0,1.2431168898332998,1,2,2,1,1,1,1,1,1,2,0,3,-1.3534635548423763,-0.296539243948946,0
1,0,1,1,0.6313387497523706,1,2,2,1,1,1,1,1,1,2,0,3,-1.3750850871510167,-0.49279724847949674,0
0,0,1,0,0.6721239590910992,1,0,2,1,1,1,1,1,1,1,0,0,-1.4782031643153006,-0.6129961769595429,0
1,1,0,0,-0.22515064636093016,1,2,1,0,2,0,0,0,0,0,1,2,0.5508944831109336,-0.07425174123405787,1
1,0,1,0,1.6101837738818572,1,2,0,2,2,2,2,2,2,2,0,1,0.9118077531859275,1.9542182287126488,0
1,0,1,0,-1.285566089167874,1,0,1,0,0,0,0,0,0,0,1,2,0.14174856403974218,-0.979945924668401,1
0,0,1,1,1.6101837738818572,0,1,0,0,2,0,2,2,2,2,0,1,-0.37384182178167824,0.6589639283839003,0
0,0,0,0,0.590553540413642,0,1,0,2,2,0,2,0,0,1,0,1,-0.8395363638139287,-0.21692868551905306,0
0,0,0,0,-1.285566089167874,1,0,0,0,0,0,0,2,0,0,1,2,-0.3405779259222318,-0.9863430047306534,0
0,0,0,0,0.14191623768762732,1,2,1,0,2,2,0,2,2,1,1,0,1.3276064514290082,0.7041626078582285,0
1,0,1,1,0.4274127030587276,0,1,0,0,2,0,0,0,0,0,0,1,-1.1838176859591996,-0.4704295271583797,0
0,1,1,0,-0.22515064636093016,1,2,0,0,2,2,2,2,2,0,0,2,0.6307278331736048,0.00875588729785861,0
0,0,0,0,-0.9592844144580451,1,0,1,0,0,0,0,0,2,0,1,2,0.48769308097798514,-0.6913052604802189,1
0,0,0,0,0.22348665636508452,1,2,1,0,0,2,2,2,2,0,1,2,1.289352971190645,0.7491848161584257,0
0,1,0,0,0.1011310283488987,1,2,1,2,0,0,0,2,2,0,1,2,1.136339050237191,0.5577577100197139,0
0,0,1,0,1.0799760524783852,1,0,1,0,2,0,2,2,2,2,1,3,1.1696029460966375,1.6519892841163721,0
1,0,0,0,-0.22515064636093016,1,0,2,1,1,1,1,1,1,2,0,1,-1.4815295539012454,-0.7759231884760819,0
0,1,0,0,-1.2447808798291453,1,0,0,0,0,0,0,0,0,0,0,2,-0.6965016116183088,-0.9729091365999234,0
1,0,0,0,-1.0408548331355023,1,2,2,1,1,1,1,1,1,0,0,3,-1.3767482819439891,-0.9341295960846139,0
0,0,0,0,0.14191623768762732,1,2,0,0,2,0,2,0,2,1,1,3,0.1933076026218841,0.09776353575023268,0
0,0,1,1,0.34584228438127035,1,2,1,2,2,0,0,2,0,0,1,0,0.9783355449048204,0.7073170300958219,0
0,0,0,0,-0.7961435771031307,0,1,0,0,2,0,0,0,0,0,0,2,-1.1888072703381165,-0.8528866792940083,0
1,0,0,1,-0.551432321070759,1,0,2,1,1,1,1,1,1,2,0,1,-1.4648976059715222,-0.8042026941305909,0
0,0,1,0,1.1207612618171139,0,1,0,2,2,0,2,0,0,2,0,0,-0.9044009607398492,-0.0007294383116880688,0
0,0,0,1,0.6313387497523706,1,0,1,0,2,2,2,2,0,2,1,3,1.0182522199361563,1.0312519291102245,1
1,1,0,0,-1.2039956704904167,1,2,1,0,0,2,0,2,0,0,0,2,0.8702278833616195,-0.882908837793062,1
1,0,1,0,1.4878281458656715,1,2,1,0,2,0,2,2,0,2,1,3,0.9167973375648447,1.839798731185396,0
1,0,0,0,0.4274127030587276,0,1,0,0,0,2,2,0,2,1,0,2,-0.6898488324464196,-0.15840643239782676,0
0,0,0,1,-0.877713995780588,0,1,0,2,0,0,2,0,0,1,1,3,-0.959286388907936,-0.832835142133362,0
0,0,1,0,0.5089831217361848,1,0,0,0,0,2,0,0,0,0,1,1,-0.48693906770379614,-0.030354536668946486,0
1,0,1,0,1.6101837738818572,1,2,1,0,2,2,2,2,2,2,1,1,1.4922627359332683,2.4126021035181835,0
0,1,1,0,-1.2447808798291453,1,2,1,0,0,2,0,0,0,0,0,2,0.476050717427179,-0.9341957727749132,1
0,0,1,1,-0.8369287864418593,1,0,2,1,1,1,1,1,1,2,0,0,-1.4831927486942178,-0.9114089324152347,0
0,0,1,1,1.4062577271882142,1,2,1,0,2,2,2,2,2,1,1,1,1.578748865167829,2.2491677373760175,0
1,0,1,0,0.18270144702635593,1,2,1,0,0,2,2,2,0,2,0,3,0.9783355449048204,0.5164413963762697,0
0,0,0,0,0.2642718657038131,0,1,0,2,2,0,2,0,0,1,0,0,-0.789640520024759,-0.26005382869734084,0
0,0,0,0,0.34584228438127035,1,2,0,2,0,2,2,0,2,0,1,0,0.32469999126669774,0.35307320692440314,0
0,0,0,0,-0.30672106503838736,0,1,0,0,0,2,0,2,2,0,1,2,-0.5534668594226891,-0.439657366169269,0
1,0,1,1,-1.0000696237967737,1,2,0,2,2,0,2,0,2,2,1,1,0.3745958350558674,-0.7255406682616525,0
0,0,1,1,1.5693985645431285,1,2,0,2,2,2,2,0,0,2,0,3,0.2066131609656624,1.294679274294425,0
1,0,0,0,-1.1224252518129596,1,2,1,0,2,2,0,0,2,0,0,2,1.053179310588575,-0.7898202934389061,0
0,0,0,0,-0.10279501834474433,1,2,0,2,0,2,0,2,2,1,1,1,0.4793771070131235,0.060329587937672915,0
1,0,0,0,0.30505707504254176,1,0,1,0,2,0,2,0,2,1,1,1,0.821995234365422,0.5284414362171848,0
0,0,0,0,0.8760500057847422,1,0,2,1,1,1,1,1,1,2,1,3,-1.4765399695223285,-0.5535253912773618,0
1,0,1,0,1.6101837738818572,1,2,1,0,2,2,0,2,2,2,1,0,1.377502295218178,2.3272121141354973,0
1,0,1,1,-0.18436543702220157,1,0,1,0,2,2,0,2,2,1,0,0,1.1795821148544714,0.2244036620860641,0
1,0,1,1,-0.5922175304094877,1,0,1,0,0,0,2,0,2,0,1,2,0.6889396509276361,-0.3039069154689195,0
0,0,0,0,-1.2447808798291453,0,1,0,0,0,0,0,2,2,0,1,2,-0.6532585470010285,-0.9727326654257923,1
0,0,1,1,1.0799760524783852,1,2,1,0,2,2,0,2,2,1,1,2,1.3725127108392614,1.7496440201011698,0
1,0,1,1,-0.4290766930545732,1,0,0,0,0,0,2,0,0,0,1,2,-0.45866475622326663,-0.46652510243072903,0
0,1,1,0,1.6101837738818572,1,2,2,1,1,1,1,1,1,2,1,1,-1.3035677110532067,-0.1557152469923274,0
0,1,0,0,-0.7553583677644021,1,2,1,0,0,0,0,0,0,0,1,2,0.3130576277158912,-0.5268120672932665,1
1,0,1,0,0.7129091684298279,1,2,1,0,0,0,2,2,2,1,0,2,1.1479814137879978,1.2217966793782806,0
0,0,1,1,0.6313387497523706,1,0,0,2,0,2,2,2,0,1,0,0,0.16004370676243765,0.32351428525744375,0
0,0,1,1,0.6721239590910992,1,2,1,0,2,0,0,2,2,0,1,2,1.1130543231355785,1.1465537825081322,0
1,0,1,1,-0.18436543702220157,1,0,1,0,0,2,0,2,0,0,0,2,0.6839500665487195,-0.00020002478929464547,0
1,1,0,0,1.4470429365269428,1,2,1,0,2,2,0,0,2,0,1,2,1.031557778279935,1.8586149701271246,0
1,0,0,0,-0.7961435771031307,1,2,1,0,0,0,2,2,2,0,0,2,1.1928876731982503,-0.43107645532714417,0
0,0,0,0,-0.877713995780588,1,2,1,0,0,2,0,2,0,0,1,2,0.8086896760216437,-0.5735548695412418,0
0,0,1,0,-1.2039956704904167,1,2,1,0,0,0,0,0,0,0,1,1,0.3064048485440018,-0.9098648096415876,1
1,1,1,0,0.9984056338009281,1,2,1,0,0,2,0,2,2,0,0,2,1.1878980888193331,1.5246212141872497,1
1,0,0,0,-1.2039956704904167,1,2,1,0,0,0,0,0,0,0,0,3,0.3363423548175038,-0.9182030726192821,1
1,0,1,0,1.6101837738818572,1,2,2,1,1,1,1,1,1,2,0,1,-1.3019045162602345,-0.1880094718583189,0
1,0,1,1,1.5286133552044,1,2,0,0,2,2,2,2,2,2,1,2,0.6390438071384664,1.6276583209830464,0
0,0,1,1,0.6721239590910992,1,2,0,0,2,0,2,2,2,2,0,0,0.4793771070131235,0.7112214548234725,0
0,1,1,0,1.4062577271882142,1,2,1,2,0,2,0,2,2,1,1,1,1.4024502171127629,2.140660024182157,0
1,0,0,0,0.5497683310749134,1,0,2,1,1,1,1,1,1,2,0,0,-1.4915087226590795,-0.6125108812306823,0
0,1,0,0,1.2839020991720282,1,0,0,2,2,0,2,2,0,2,1,1,0.17667565469216087,0.9664649493073438,1
0,0,1,0,0.18270144702635593,1,0,2,1,1,1,1,1,1,0,0,0,-1.509803865381775,-0.6552169053704088,0
0,1,0,0,-1.2447808798291453,1,0,1,0,0,0,0,0,0,0,0,2,0.19497079741485634,-0.9421369756108127,1
0,1,1,0,-0.7961435771031307,0,1,0,0,0,0,0,2,2,0,0,2,-0.6515953522080562,-0.7773128989723643,0
0,0,1,0,1.6101837738818572,1,2,1,2,2,2,2,2,2,2,0,2,1.6718877735742794,2.6732500277098206,0
1,0,1,1,1.4470429365269428,1,0,0,0,0,2,2,2,2,2,1,0,0.2681513683056386,1.174811229265875,0
1,0,1,1,-0.7145731584256735,1,0,2,1,1,1,1,1,1,1,0,3,-1.504814281002858,-0.8636955387095382,0
0,0,0,0,-0.347506274377116,1,0,2,1,1,1,1,1,1,2,1,0,-1.5081406705888027,-0.8030115137052058,0
0,0,0,0,-0.347506274377116,1,2,1,0,0,0,2,0,2,0,1,2,0.8203320395724497,-0.013678010713557565,0
1,0,0,0,-0.22515064636093016,1,0,0,2,0,0,0,0,0,0,0,3,-0.48361267811785147,-0.3877968998714917,0
1,0,0,0,-0.8369287864418593,1,0,0,0,0,0,2,0,0,0,0,0,-0.48693906770379614,-0.748503979795462,1
0,0,1,1,1.5693985645431285,1,0,0,2,2,2,2,2,2,2,0,1,0.7438250790957229,1.7816294204124319,0
1,0,1,1,1.4062577271882142,1,0,2,1,1,1,1,1,1,2,1,3,-1.4665608007644946,-0.38755425200706134,0
0,0,1,0,1.2431168898332998,1,2,1,0,2,2,2,2,2,2,1,0,1.475630788003545,2.007821347854971,0
1,0,0,0,-1.285566089167874,1,0,2,1,1,1,1,1,1,0,0,3,-1.4815295539012454,-1.0014754079123953,0
1,0,0,0,-1.1632104611516882,1,0,0,0,0,0,0,0,2,0,1,2,-0.2989980560979237,-0.9052324413206462,0
0,1,0,0,0.30505707504254176,1,0,1,2,2,0,0,0,0,0,1,1,0.476050717427179,0.4162498872633372,1
0,0,0,0,-0.8369287864418593,1,0,1,0,0,2,0,2,2,0,1,2,1.0348841678658796,-0.5418782937847092,1
1,0,1,1,0.7944795871072851,1,0,0,2,2,2,0,2,2,2,0,2,0.476050717427179,0.7614495627605373,0
1,0,0,0,-0.9184992051193165,1,2,2,1,1,1,1,1,1,0,1,2,-1.360116334014266,-0.9105045176478127,0
1,0,0,0,1.4470429365269428,1,2,1,2,2,2,0,2,0,1,0,0,1.2128460107139178,2.126652624735501,0
0,0,0,0,0.8760500057847422,1,2,1,0,0,0,2,2,2,0,1,2,1.17126614088961,1.3899516494284532,1
0,0,1,1,-1.1632104611516882,1,0,0,0,2,0,2,0,0,0,0,3,-0.2790397185822558,-0.9067324463007606,1
0,0,1,0,0.7944795871072851,0,1,0,2,0,2,0,0,0,1,0,3,-0.9792447264236037,-0.14620786248601436,0
0,1,0,0,-1.285566089167874,1,0,1,0,0,2,0,0,2,0,1,2,0.6689813134119684,-0.9729532543934561,1
1,0,1,0,1.5286133552044,1,2,0,2,2,2,2,2,0,1,0,0,0.4827034965990684,1.4287753077372956,0
1,0,0,0,0.4274127030587276,0,1,0,2,0,2,0,0,0,1,1,1,-0.9875607003884653,-0.3647012349570838,0
1,0,0,0,0.7944795871072851,1,0,2,1,1,1,1,1,1,2,0,3,-1.504814281002858,-0.5582239362886025,0
0,0,0,0,-0.8369287864418593,0,1,0,2,0,2,2,0,2,2,0,3,-0.5002446260475747,-0.766879040801863,0
0,0,1,1,0.9576204244621995,1,2,0,2,2,0,0,0,2,1,0,0,0.1284430056959634,0.6728169155531918,0
1,0,0,0,0.38662749371999894,1,2,1,0,0,2,0,0,0,0,0,2,0.49933544452879164,0.45134559201866004,0
1,1,1,0,-0.4290766930545732,1,0,1,0,0,0,0,2,2,0,1,0,0.8269848187443392,-0.15505348008933575,0
1,0,1,1,0.7536943777685564,0,1,0,2,2,2,0,2,2,1,0,2,-0.18590081017580576,0.31954368383949394,1
1,0,0,0,-0.22515064636093016,1,0,2,1,1,1,1,1,1,0,1,1,-1.5131302549677197,-0.807401234161717,0
1,1,1,0,0.7536943777685564,1,2,1,2,0,2,0,0,2,1,1,0,0.9567140125961805,1.1244728268449782,0
1,0,0,1,-1.1632104611516882,1,0,0,2,0,0,0,0,0,0,1,2,-0.5152133791843257,-0.9291001676218775,1
1,0,0,0,-1.285566089167874,1,0,2,1,1,1,1,1,1,0,1,3,-1.4964983070379965,-1.0016739379832929,0
1,0,0,0,0.1011310283488987,1,0,0,0,0,0,0,2,0,0,0,3,-0.32893556237142546,-0.12344308102310236,1
1,1,1,1,1.5693985645431285,1,2,0,0,2,2,2,0,2,1,1,0,0.2664881735126664,1.2570467964109677,0
0,0,1,1,1.4878281458656715,1,2,2,1,1,1,1,1,1,2,1,0,-1.3068941006391515,-0.27218622191885405,0
1,0,1,1,-0.7553583677644021,1,0,2,1,1,1,1,1,1,1,0,3,-1.5014878914169132,-0.8739749846026749,0
1,0,1,0,0.9984056338009281,1,0,0,2,0,0,2,0,0,0,0,2,-0.30565083526981285,0.38878656078918467,0
0,0,1,1,1.6101837738818572,1,2,1,2,2,2,2,2,2,2,0,1,1.7500579288439786,2.8146034381888323,0
1,0,0,0,0.6313387497523706,1,0,2,1,1,1,1,1,1,2,0,1,-1.4981615018309686,-0.6063343901360938,0
0,0,1,1,-1.1632104611516882,1,0,1,0,0,0,0,2,0,0,1,3,0.4660715486693452,-0.8782102927818213,0
1,0,1,1,-0.06200980900601573,1,0,2,1,1,1,1,1,1,0,1,2,-1.4715503851434115,-0.7007244093994665,0
1,0,0,0,0.22348665636508452,1,0,0,0,0,2,2,0,2,1,1,3,-0.08610912259746638,0.02843242321347653,1
1,1,1,0,0.18270144702635593,1,2,1,0,0,0,0,2,2,0,1,2,0.9184605323578169,0.5219340616711005,1
1,1,0,0,0.9984056338009281,1,2,0,0,2,2,0,2,2,2,1,0,0.4943458601498745,0.9475825336753159,0
0,1,1,0,1.2023316804945712,1,0,0,2,0,2,2,2,2,2,1,1,0.5009986393217639,1.1159139748996199,0
1,0,1,0,-1.2039956704904167,0,1,0,0,0,0,2,0,0,0,1,2,-1.1638593484435318,-0.96975471436233,0
0,0,0,1,1.6101837738818572,1,0,2,1,1,1,1,1,1,2,1,3,-1.5014878914169132,-0.319127554237727,0
1,0,0,1,-0.14358022768347295,0,1,0,2,2,2,2,0,0,0,1,3,-0.6615745209658901,-0.462311853148349,0
1,0,1,1,-0.7961435771031307,1,0,0,0,0,0,0,0,0,0,0,0,-0.6682273001377795,-0.7637466774610359,0
1,0,0,1,-1.2039956704904167,1,0,1,0,0,0,0,0,0,0,0,2,0.15838051196946543,-0.9133501153306768,1
0,0,0,0,-0.877713995780588,1,0,0,0,2,0,0,0,0,0,0,2,-0.45866475622326663,-0.7761217185469793,0
0,0,0,1,-0.46986190239330183,0,1,0,2,2,2,2,2,0,2,0,3,-0.39047376971140146,-0.48845164581651834,0
0,0,0,0,-0.551432321070759,1,2,2,1,1,1,1,1,1,0,0,0,-1.3368316069126531,-0.8049306377238816,0
1,0,0,0,1.1615464711558425,1,2,1,2,0,2,2,2,2,2,1,1,1.5538009432732443,2.023108163314077,1
0,0,0,0,-0.877713995780588,1,0,0,2,0,0,0,0,0,0,0,1,-0.5434876906648552,-0.7894232332971111,1
1,0,1,1,0.1011310283488987,1,2,1,0,2,2,2,2,2,0,1,2,1.4989155151051579,0.658258043687376,0
1,0,0,1,-0.30672106503838736,1,0,2,1,1,1,1,1,1,0,0,3,-1.4665608007644946,-0.8074232930584834,0
0,0,0,0,-1.285566089167874,1,0,2,1,1,1,1,1,1,0,1,3,-1.4865191382801624,-1.0015415846026945,1
0,0,0,0,1.4062577271882142,1,2,2,1,1,1,1,1,1,2,1,0,-1.3068941006391515,-0.22059046238227348,0
1,0,0,0,-0.551432321070759,0,1,0,0,0,2,0,2,0,0,1,2,-0.8395363638139287,-0.6869155400237078,1
1,0,0,0,0.9576204244621995,1,2,2,1,1,1,1,1,1,1,0,2,-1.330178827740764,-0.4219220131690933,1
1,0,1,1,1.6101837738818572,1,2,1,2,2,2,0,2,2,2,1,1,1.4473564765230158,2.4162859392781706,0
1,0,0,0,0.4274127030587276,1,0,2,1,1,1,1,1,1,2,0,3,-1.5081406705888027,-0.6239153308589047,0
0,0,1,1,0.9168352151234709,1,2,1,2,2,0,0,0,0,0,1,2,0.6723077029979129,1.0193842426499076,0
1,0,1,1,-1.2447808798291453,1,2,0,2,0,0,0,0,0,0,0,3,-0.2723869394103664,-0.9603576243398487,1
1,0,0,0,-0.22515064636093016,1,0,1,0,0,0,0,0,0,0,1,3,0.13842217445379726,-0.21931104636982296,0
0,0,0,0,-0.7961435771031307,1,0,1,0,0,0,0,0,0,0,1,3,0.17501245989918865,-0.6192609036411969,0
0,0,0,0,1.5286133552044,1,2,1,2,2,2,0,2,2,2,1,3,1.5388321901364936,2.403182954598936,0
0,0,1,0,-0.7553583677644021,1,0,1,2,2,0,2,2,2,1,0,3,1.3658599316673719,-0.41534846193270974,1
0,0,1,1,-0.551432321070759,1,2,1,0,0,0,2,0,2,1,1,0,0.8136792604005604,-0.26625237868869583,0
0,0,0,0,-0.5106471117320305,1,2,1,2,0,0,0,2,0,0,1,0,0.8053632864356988,-0.18136974393163624,0
1,0,1,1,0.4274127030587276,1,2,1,2,0,2,2,0,0,1,1,1,0.8768806625335088,0.7603466179222179,0
1,0,1,1,-1.1224252518129596,1,0,1,2,0,2,0,0,2,0,1,3,0.8469431562600068,-0.8187615659964066,0
0,1,1,0,1.5286133552044,1,2,1,0,2,0,2,2,2,1,1,0,1.3525543733235932,2.1639762780642293,0
0,0,1,0,0.30505707504254176,1,0,2,1,1,1,1,1,1,2,0,3,-1.5231094237255534,-0.6662904715471354,0
1,0,1,1,-1.081640042474231,1,0,2,1,1,1,1,1,1,2,1,1,-1.4798663591082732,-0.9629826330550489,0
1,0,0,0,0.2642718657038131,1,0,1,2,0,2,0,2,2,2,1,2,1.1829085044404164,0.6667727778392014,0
1,1,1,0,-1.1632104611516882,1,2,1,0,0,0,0,0,0,0,0,2,0.3346791600245316,-0.8742617502606379,1
1,0,0,0,-0.7145731584256735,0,1,0,0,0,0,2,0,0,0,1,2,-1.170512127615421,-0.8171071487389275,1
1,0,1,0,-1.285566089167874,0,1,0,0,0,2,0,2,2,0,1,2,-0.48361267811785147,-0.9882400698525629,1
0,1,0,0,0.5089831217361848,1,0,1,2,2,0,2,0,0,0,1,0,0.6922660405135811,0.6563609785654665,0
0,0,1,0,1.2839020991720282,0,1,0,2,0,2,2,0,2,2,0,2,-0.5667724177664676,0.3781541725477858,1
0,1,1,0,0.9984056338009281,1,2,1,0,2,2,0,0,2,0,0,1,0.9683563761469866,1.3890913524545643,0
1,0,1,1,1.6101837738818572,1,2,0,2,2,2,2,0,0,2,0,0,0.16503329114135434,1.2405908594232429,0
1,0,0,0,-1.285566089167874,1,0,1,0,0,0,0,0,0,0,1,2,0.18000204427810534,-0.979438570042774,1
1,0,1,0,1.6101837738818572,1,2,2,1,1,1,1,1,1,2,0,1,-1.2985781266742897,-0.18448004837569687,0
0,0,0,0,-1.2039956704904167,1,0,0,2,2,0,2,0,2,2,0,3,0.2066131609656624,-0.9163280663941391,0
1,1,0,0,0.9168352151234709,1,2,1,2,0,0,0,2,2,0,1,2,1.1280230762723296,1.4679739672911665,1
0,0,1,0,1.0799760524783852,1,2,1,0,0,2,2,2,0,0,0,2,0.9467348438383462,1.3659515697466236,0
0,0,0,0,-0.5922175304094877,1,2,1,0,0,0,2,2,2,0,1,0,1.1629501669247482,-0.2265022467156653,1
1,1,1,0,-0.02122459966728712,1,0,1,0,0,0,0,0,2,0,1,1,0.51264100287257,0.08501349341926079,1
0,0,0,0,-1.1632104611516882,1,0,0,2,0,0,0,0,0,0,1,0,-0.4769598989459623,-0.9064897984363302,0
0,1,0,0,1.3654725178494855,1,2,1,0,2,0,0,0,0,0,1,1,0.5176305872514871,1.2944145675332288,1
1,0,0,0,-0.22515064636093016,1,2,1,0,0,2,0,0,0,0,1,2,0.5459048987320164,-0.007744167483399173,0
